"TOTAL_AREA","PID","CITY_CODE","PROP_NAME","SITUS","CITY_SITUS","ZIP_SITUS","county","latitude","longitude","location_type","good","building_type"
"282105017300030","49","APK","APOPKA COMMONS","1626 W ORANGE BLOSSOM TRL","APOPKA","32712","","28.685882568359375","-81.53952026367188","ROOFTOP","1","commercial"
"302331006300100","49","ORL","COLEMAN AMERICA OF FLORIDA,LLC","9143 BOGGY CREEK RD","ORLANDO","32824","","28.433734893798828","-81.34809875488281","ROOFTOP","1","commercial"
"292308862600100","49","ORL","BROOKS EQUIPMENT COMPANY INC / SPARKS EXHIBITS","4215 34TH ST","ORLANDO","32811","","28.506195068359375","-81.43111419677734","ROOFTOP","1","commercial"
"302215000000013","49","ORG","FULL SAIL UNIVERSITY","6000 HANGING MOSS RD","ORLANDO","32807","","28.578136444091797","-81.30740356445312","ROOFTOP","1","commercial"
"282325385300151","49","ORG","PIRATE'S  DINNER THEATRE","6300 CARRIER DR","ORLANDO","32819","","28.455333709716797","-81.46771240234375","ROOFTOP","1","commercial"
"302327504200040","49","ORL","FLA ASSOC OF REALTORS","7025 AUGUSTA NATIONAL DR","ORLANDO","32822","","28.461824417114258","-81.30510711669922","ROOFTOP","1","commercial"
"282236565300060","49","ORL","METROWEST NURSING REHABILITATION","5900 WESTGATE DR","ORLANDO","32835","","28.531042098999023","-81.46282958984375","ROOFTOP","0","commercial"
"272230000000044","49","OAK","CUSTOM METAL DESIGNS","921 W OAKLAND AVE","OAKLAND","34760","","28.549394607543945","-81.64659881591797","ROOFTOP","1","commercial"
"292328636401005","49","ORG","7003 PRESIDENTS DR","7003 PRESIDENTS DR","ORLANDO","32809","","28.4641056060791","-81.41827392578125","ROOFTOP","1","commercial"
"292308862500010","49","ORL","TROPICAL  NUT & FRUIT","3368 BARTLETT BLVD","ORLANDO","32811","","28.507917404174805","-81.43490600585938","ROOFTOP","1","commercial"
"292312000000024","49","EDG","DISCOVERY CHURCH","4400 S ORANGE AVE","EDGEWOOD","32806","","28.495697021484375","-81.37576293945312","ROOFTOP","1","commercial"
"282429000000022","49","LBV","WDW TYPHOON LAGOON","1351 E BUENA VISTA DR","LAKE BUENA VISTA","32830","","28.365453720092773","-81.52827453613281","ROOFTOP","1","commercial"
"292328639801010","49","ORL","C.R. LAURENCE","6950 PRESIDENTS DR","ORLANDO","32809","","28.464160919189453","-81.4205551147461","ROOFTOP","1","commercial"
"292209346000211","49","ORG","EXCEL FOOD SERVICE","2540 SHADER RD","ORLANDO","32804","","28.58493995666504","-81.412841796875","ROOFTOP","1","commercial"
"292330290000120","49","ORL","FUN SPOT ACTION PARK","5700 FUN SPOT WAY","ORLANDO","32819","","28.467056274414062","-81.45571899414062","ROOFTOP","1","commercial"
"292201000000086","49","WP","SKYLINE CENTER","1936 LEE RD","WINTER PARK","32789","","28.605323791503906","-81.37492370605469","ROOFTOP","1","commercial"
"302325470000001","49","ORL","ORANGE CO SCHOOL TRANSPORTATION / LAKE NONA BUS COMPOUND","7949 MCCOY RD","ORLANDO","32822","","28.453115463256836","-81.27537536621094","ROOFTOP","1","commercial"
"282219915301200","49","OCO","TEAK ISLE MANUFACTURING","403 CAPITOL CT","OCOEE","34761","","28.559865951538086","-81.55464935302734","ROOFTOP","1","commercial"
"272226000000014","49","WG","CHURCH OF CHRIST OF WEST ORANGE","1450 DANIELS RD","WINTER GARDEN","34787","","28.546518325805664","-81.5845947265625","ROOFTOP","1","commercial"
"292410190700040","49","ORG","DIXIE SALES CO.INC","9700 S SATELLITE BLVD","ORLANDO","32837","","28.416654586791992","-81.4020004272461","ROOFTOP","1","commercial"
"292202000000036","49","WP","","655 N WYMORE RD","WINTER PARK","32789","","28.604463577270508","-81.38522338867188","RANGE_INTERPOLATED","1","commercial"
"292205803400060","49","ORL","ROSEMONT VILLAGE SHOPPES","4523 N PINE HILLS RD","ORLANDO","32808","","28.598026275634766","-81.45085144042969","ROOFTOP","1","commercial"
"282220000000032","49","OCO","COURTYARD BY MARRIOTT OCOEE","10971 W COLONIAL DR","OCOEE","34761","","28.553176879882812","-81.54135131835938","ROOFTOP","1","commercial"
"302219631302020","49","ORL","KOGER SARATOGA BUILDING","3165 MCCRORY PL","ORLANDO","32803","","28.558795928955078","-81.3432388305664","ROOFTOP","1","commercial"
"292410000000005","49","ORG","CYPRESS PARK PLAZA","9521 S ORANGE BLOSSOM TRL","ORLANDO","32837","","28.420886993408203","-81.4034652709961","ROOFTOP","1","commercial"
"302205940092020","49","WP","ORLANDO RV","860 W FAIRBANKS AVE","WINTER PARK","32789","","28.592636108398438","-81.35987854003906","ROOFTOP","1","commercial"
"272224000000018","49","WG","WES PULLIN AUTOMOTIVE BY DESIGN","890 CARTER RD","WINTER GARDEN","34787","","28.554645538330078","-81.56564331054688","ROOFTOP","1","commercial"
"322306102704002","49","ORG","KEITH A EWING MEDICAL BLDG","3701 AVALON PARK WEST BLVD","ORLANDO","32828","","28.511213302612305","-81.15579986572266","ROOFTOP","1","commercial"
"292212000000012","49","WP","WINTER PARK BUSINESS CTR","811 S ORLANDO AVE","WINTER PARK","32789","","28.591041564941406","-81.36797332763672","ROOFTOP","1","commercial"
"302230234002060","49","ORL","ORIENTAL SUPERMARKET","2100 E COLONIAL DR","ORLANDO","32803","","28.55266761779785","-81.35537719726562","ROOFTOP","1","commercial"
"292226715502000","49","ORL","PLAZA LAND CONDOMINIUM","S ORANGE AVE UNIT 200","ORLANDO","32801","","28.54000473022461","-81.37921905517578","ROOFTOP","1","commercial"
"302219631302010","49","ORL","KOGER INDEPENDENCE BLDG","1010 EXECUTIVE CENTER DR","ORLANDO","32803","","28.559661865234375","-81.34318542480469","ROOFTOP","1","commercial"
"292133000000095","49","ORG","EDGEWATER CENTER","6015 EDGEWATER DR","ORLANDO","32810","","28.611696243286133","-81.41581726074219","ROOFTOP","1","commercial"
"282325279500080","48","ORL","","5900 LAKEHURST DR","ORLANDO","32819","","28.453401565551758","-81.46015930175781","ROOFTOP","1","commercial"
"292226673209011","48","ORL","CHURCH STREET STATION / HAMBURGER MARY'S / THE CHURCH STREET TAV","110 W CHURCH ST","ORLANDO","32801","","28.539968490600586","-81.38106536865234","ROOFTOP","1","commercial"
"302220113201010","48","ORL","U HAUL","4001 E COLONIAL DR","ORLANDO","32803","","28.55426597595215","-81.33519744873047","ROOFTOP","1","commercial"
"302335000000015","48","ORL","BEE LINE PLAZA-VACANT OFFICES","7305 MCCOY RD","ORLANDO","32822","","28.45038414001465","-81.28060150146484","ROOFTOP","1","commercial"
"292302450802010","48","ORL","470/541 27TH/GRANT","444 27TH ST","ORLANDO","32806","","28.514644622802734","-81.3840103149414","ROOFTOP","1","commercial"
"292302109200051","48","ORL","GREAT WESTERN MEATS","438 W KALEY ST","ORLANDO","32806","","28.5197811126709","-81.3839111328125","ROOFTOP","1","commercial"
"282124000000077","48","ORG","JOURNEY CHRISTIAN CHURCH","1965 S ORANGE BLOSSOM TRL","ORLANDO","32703","","28.649686813354492","-81.46192169189453","ROOFTOP","1","commercial"
"312210124002070","48","ORG","L THREE COMMUNICATIONS CORP","12351 RESEARCH PKWY","ORLANDO","32826","","28.587360382080078","-81.19761657714844","ROOFTOP","1","commercial"
"302215000000036","48","ORG","BELLOWS INDUSTRIAL CENTER","2454 N FORSYTH RD","ORLANDO","32792","","28.58599853515625","-81.29467010498047","RANGE_INTERPOLATED","1","commercial"
"292235638301000","48","ORL","ORLANDO REGIONAL HEALTH CARE","1315 ATLANTA AVE","ORLANDO","32806","","28.525667190551758","-81.38265228271484","ROOFTOP","1","commercial"
"312222901001003","48","ORG","ASHLEY FURNITURE","829 N ALAFAYA TRL","ORLANDO","32828","","28.557048797607422","-81.20625305175781","ROOFTOP","1","commercial"
"292317566600013","48","ORL","MERCEDES BENZ OF SOUTH ORLANDO/ENTERPRISE RENT A CAR","4301 MILLENIA BLVD","ORLANDO","32839","","28.489118576049805","-81.43391418457031","ROOFTOP","1","commercial"
"312211124320060","48","ORG","DISCOVERY TECH CENTER","2800 DISCOVERY DR","ORLANDO","32826","","28.586191177368164","-81.19349670410156","ROOFTOP","1","commercial"
"302313000000001","48","ORG","ST ISAAC JOGUES CATHOLIC CHURCH","4301 S CHICKASAW TRL","ORLANDO","32829","","28.49272918701172","-81.26679229736328","ROOFTOP","1","commercial"
"302405853610015","48","ORL","CAPITAL MNGT,INTERNTL AIR CARGO#403","9031 TRADEPORT DR","ORLANDO","32827","","28.435211181640625","-81.33345794677734","ROOFTOP","1","commercial"
"292328634101011","48","ORG","BAKER MANUFACTURING","7460 CHANCELLOR DR","ORLANDO","32809","","28.463542938232422","-81.41287994384766","ROOFTOP","1","commercial"
"292333726800105","48","ORG","PARK COMMERCE CENTER","2430 W SAND LAKE RD","ORLANDO","32809","","28.4503173828125","-81.4131851196289","RANGE_INTERPOLATED","1","commercial"
"292229397000010","48","ORL","CLASSIC HONDA","4000 W COLONIAL DR","ORLANDO","32808","","28.5516414642334","-81.42884063720703","ROOFTOP","1","commercial"
"272226000000001","48","WG","GIANT RECREATION WORLD","13906 W COLONIAL DR","WINTER GARDEN","34787","","28.550424575805664","-81.59080505371094","ROOFTOP","1","commercial"
"292135000000184","48","EVL","VERIZON COMMUNICATIONS","400 S LAKE DESTINY DR","EATONVILLE","32810","","28.615230560302734","-81.38945770263672","ROOFTOP","1","commercial"
"292125548900120","48","MTL","CONGREGATION OHEV SHALOM","613 CONCOURSE PKWY S","MAITLAND","32751","","28.63341522216797","-81.37137603759766","ROOFTOP","1","commercial"
"292410190600032","48","ORG","FORWARD AIR, INC.","1851 CYPRESS LAKE DR","ORLANDO","32837","","28.413328170776367","-81.39697265625","ROOFTOP","1","commercial"
"312210124002040","48","ORG","UCF BUSINESS INCUBATOR","3251 PROGRESS DR","ORLANDO","32826","","28.589656829833984","-81.197998046875","ROOFTOP","1","commercial"
"302232000000037","48","ORL","FIRST ALLIANCE CHURCH","3800 LAKE UNDERHILL RD","ORLANDO","32803","","28.532474517822266","-81.33665466308594","ROOFTOP","1","commercial"
"282412925200010","48","ORG","EXTENDED STAY AMERICA","6451 WESTWOOD BLVD","ORLANDO","32821","","28.420150756835938","-81.46691131591797","ROOFTOP","1","commercial"
"292201345201010","48","WP","CORPORATE SQUARE","1000 N ORLANDO AVE","WINTER PARK","32789","","28.606050491333008","-81.36492919921875","ROOFTOP","1","commercial"
"272225674300010","48","WG","PAVEX PARK WAREHOUSING","1307 GREEN FOREST CT","WINTER GARDEN","34787","","28.549034118652344","-81.56787109375","ROOFTOP","1","commercial"
"302236000000037","48","ORG","RIO PINAR COUNTRY CLUB","8600 EL PRADO","ORLANDO","32825","","28.525854110717773","-81.26549530029297","ROOFTOP","1","commercial"
"292421202500010","48","ORG","DEERFIELD PLACE","12701 S JOHN YOUNG PKWY","ORLANDO","32837","","28.380638122558594","-81.4246826171875","ROOFTOP","1","commercial"
"292402822000100","48","ORG","DOT MAINTENANCE FACILITY","420 W LANDSTREET RD","ORLANDO","32824","","28.43571662902832","-81.3825912475586","ROOFTOP","1","commercial"
"292125548300030","48","MTL","MAITLAND CONCOURSE","800 CONCOURSE PKWY S","MAITLAND","32751","","28.63201904296875","-81.37395477294922","ROOFTOP","1","commercial"
"282325000000071","48","ORG","ECONOLODGE","7102 INTERNATIONAL DR","ORLANDO","32819","","28.456329345703125","-81.4727554321289","ROOFTOP","1","commercial"
"292226011200060","48","ORL","TOWERS HOMECARE & REHAB/LEGACY HEALTHCARE MANAGEMENT","725 W CENTRAL BLVD","ORLANDO","32805","","28.542924880981445","-81.38993835449219","ROOFTOP","1","commercial"
"282329407400001","48","ORG","KEENES POINT GOLF COURSE","6300 JACK NICKLAUS PKWY","ORLANDO","34786","","28.4589900970459","-81.53811645507812","ROOFTOP","1","commercial"
"292415123505070","48","ORG","MULTI TENANT","1440 GEMINI BLVD","ORLANDO","32837","","28.403480529785156","-81.398193359375","ROOFTOP","1","commercial"
"292404636201000","48","ORG","LANDMARK ART & FRAMES","9564 DELEGATES DR","ORLANDO","32837","","28.42832374572754","-81.41070556640625","ROOFTOP","1","commercial"
"292209924800092","48","ORG","SEACOAST SUPPLY","3018 SHADER RD","ORLANDO","32808","","28.583038330078125","-81.41902160644531","ROOFTOP","1","commercial"
"272212000000041","47","WG","HOPE CHARTER SCHOOL / LEGACY HIGH SCHOOL","1550 E CROWN POINT RD","WINTER GARDEN","34761","","28.592544555664062","-81.56034088134766","ROOFTOP","1","commercial"
"282219915100140","47","OCO","AMERICAN RECYCLING GROUP LLC","320 ENTERPRISE ST","OCOEE","34761","","28.561870574951172","-81.55020141601562","ROOFTOP","1","commercial"
"292226142000020","47","ORL","DOWNTOWN BAPTIST","110 E PINE ST","ORLANDO","32801","","28.54110336303711","-81.37664794921875","ROOFTOP","1","commercial"
"282417000000009","47","LBV","VISTA UNITED-DISNEY PROPERTY","3100 BONNET CREEK RD","LAKE BUENA VISTA","32830","","28.392173767089844","-81.53414154052734","ROOFTOP","1","commercial"
"292226002700010","47","ORL","CHURCH STREET MARKET / AMURA / JERSY MIKE'S/LAUGHING COW","54 W CHURCH ST","ORLANDO","32801","","28.539981842041016","-81.38005065917969","ROOFTOP","1","commercial"
"292332000000003","47","ORG","ORANGE COUNTY SOUTH WATER RECLAIMATION FACILITY","4760 W SAND LAKE RD","ORLANDO","32819","","28.445693969726562","-81.43883514404297","ROOFTOP","1","commercial"
"292410092402071","47","ORG","OSBORNE'S COMMERCE PLAZA","11455 S ORANGE BLOSSOM TRL","ORLANDO","32837","","28.400707244873047","-81.40440368652344","ROOFTOP","1","commercial"
"292215896400080","47","ORL","KENWORTH OF CENTRAL FLORIDA","1800 N ORANGE BLOSSOM TRL","ORLANDO","32804","","28.56741714477539","-81.40392303466797","ROOFTOP","1","commercial"
"292136000000144","47","MTL","AV MED BLDG","541 S ORLANDO AVE","MAITLAND","32751","","28.623626708984375","-81.36414337158203","ROOFTOP","1","commercial"
"272224000000016","47","WG","PEOPLES PLAZA WEST","12301 W COLONIAL DR","WINTER GARDEN","34787","","28.552242279052734","-81.56371307373047","ROOFTOP","1","commercial"
"302217052304870","47","ORL","BALDWIN PARK BUILDING III","4798 NEW BROAD ST","ORLANDO","32814","","28.56618309020996","-81.32780456542969","ROOFTOP","1","commercial"
"292302450902011","47","ORL","","641 W MICHIGAN ST","ORLANDO","32805","","28.51528549194336","-81.3878173828125","ROOFTOP","1","commercial"
"292308862800820","47","ORL","ULTIMAX DISTRIBUTORS","4559 34TH ST","ORLANDO","32811","","28.50579071044922","-81.43722534179688","RANGE_INTERPOLATED","1","commercial"
"282301558500010","47","ORL","METROWEST POINT SHOPPING CENTER","2252 S KIRKMAN RD","ORLANDO","32811","","28.516677856445312","-81.4620132446289","ROOFTOP","1","commercial"
"292125548300011","47","MTL","MAITLAND CONCOURSE BLDG ONE","875 CONCOURSE PKWY S","MAITLAND","32751","","28.63070297241211","-81.37686157226562","ROOFTOP","1","commercial"
"282116000000223","47","APK","COOPER COMMERCE OFFICE","970 OCOEE APOPKA RD","APOPKA","32703","","28.665470123291016","-81.52172088623047","ROOFTOP","1","commercial"
"282236494901000","47","ORL","LEGACY POINTE OFFICE BUILDING","5749 WESTGATE DR","ORLANDO","32835","","28.532676696777344","-81.46058654785156","ROOFTOP","1","commercial"
"282124598600010","47","ORG","RELAX N RECLINE","1715 S ORANGE BLOSSOM TRL","ORLANDO","32703","","28.65262794494629","-81.4665756225586","ROOFTOP","1","commercial"
"292212000000044","47","WP","WINTER PARK BUSINESS CTR","801 S ORLANDO AVE","WINTER PARK","32789","","28.590635299682617","-81.36640167236328","ROOFTOP","1","commercial"
"282428000000031","46","LBV","WDW HOUSE OF BLUES","1490 E BUENA VISTA DR","LAKE BUENA VISTA","32830","","28.37090301513672","-81.521728515625","ROOFTOP","1","commercial"
"302232218501010","46","ORL","DOVER SHORES SHOPPING CENTER","3201 CURRY FORD RD","ORLANDO","32806","","28.52469825744629","-81.34235382080078","ROOFTOP","1","commercial"
"282114000000001","46","ORG","CALVARY CHURCH OF THE NAZARENE","750 S ROGER WILLIAMS RD","ORLANDO","32703","","28.669185638427734","-81.48555755615234","ROOFTOP","1","commercial"
"302322134101000","46","ORL","US CITIZENSHIP & IMMIGRATION SERVICES","6680 CORPORATE CENTRE BLVD","ORLANDO","32822","","28.467010498046875","-81.29812622070312","ROOFTOP","1","commercial"
"292334861000210","46","ORG","TOYS R US/BABIES R US","1631 FLORIDA MALL AVE","ORLANDO","32809","","28.446353912353516","-81.4010238647461","ROOFTOP","1","commercial"
"272304030203000","46","WG","AVAMAR CROSSING SHOPPING CENTER","16100 MARSH RD","WINTER GARDEN","34787","","28.518043518066406","-81.62247467041016","RANGE_INTERPOLATED","1","commercial"
"292411726800060","46","ORG","OLDCASTLE PRECAST","690 TAFT VINELAND RD","ORLANDO","32824","","28.420570373535156","-81.38633728027344","ROOFTOP","1","commercial"
"302306270300010","46","ORL","","2565 E KALEY AVE","ORLANDO","32806","","28.520845413208008","-81.34937286376953","ROOFTOP","1","commercial"
"292125548300020","46","MTL","MAITLAND CONCOURSE BUILDING TWO","850 CONCOURSE PKWY S","MAITLAND","32751","","28.631359100341797","-81.37531280517578","ROOFTOP","1","commercial"
"292217641800260","46","ORL","BROWNLEE LIGHTING","4600 DARDANELLE DR","ORLANDO","32808","","28.579416275024414","-81.4423828125","ROOFTOP","1","commercial"
"292226000000007","46","ORL","ORLANDO RECREATION CENTER/NAP FORD CHARTER SCHOOL","649 BENTLEY ST","ORLANDO","32801","","28.546777725219727","-81.38912963867188","RANGE_INTERPOLATED","1","commercial"
"292226735229043","46","ORL","SEACOAST NATIONAL BANK OFFICE BUILDING","14 E WASHINGTON ST","ORLANDO","32801","","28.543272018432617","-81.37876892089844","ROOFTOP","1","commercial"
"282316316008000","46","ORG","L A FITNESS","4768 THE GROVE DR","ORLANDO","34786","","28.492063522338867","-81.51116943359375","RANGE_INTERPOLATED","1","commercial"
"292226735228021","46","ORL","ONE NORTH ORANGE BUILDING","1 N ORANGE AVE","ORLANDO","32801","","28.54228973388672","-81.37879943847656","ROOFTOP","1","commercial"
"292217000000007","46","ORG","BRENGLE INDUSTRIAL PARK","1924 BRENGLE AVE","ORLANDO","32808","","28.5687198638916","-81.42752838134766","ROOFTOP","1","commercial"
"292127584400051","46","MTL","TRANE CO","1151 N KELLER RD","MAITLAND","32810","","28.639684677124023","-81.39915466308594","ROOFTOP","1","commercial"
"292336822830101","46","ORG","","110 PALMETTO ST","ORLANDO","32824","","28.43427085876465","-81.37422180175781","ROOFTOP","1","commercial"
"292334056201020","46","ORG","YELLOW FREIGHT","1265 LA QUINTA DR","ORLANDO","32809","","28.44259262084961","-81.39938354492188","ROOFTOP","1","commercial"
"292201360402000","46","WP","PUBLIX LIQUOR / PROGRESSIVE INS","1020 W CANTON AVE","WINTER PARK","32789","","28.600200653076172","-81.36309814453125","ROOFTOP","1","commercial"
"282325000000045","46","ORG","DOWDY PLAZA FACTORY OUTLET","7219 INTERNATIONAL DR","ORLANDO","32819","","28.45568084716797","-81.47018432617188","ROOFTOP","1","commercial"
"302227000000051","46","ORG","AZALEA PARK SHOPPING CENTER","1 S SEMORAN BLVD","ORLANDO","32807","","28.546485900878906","-81.65248107910156","ROOFTOP","1","commercial"
"292307536400021","46","ORL","MCLEOD BUSINESS PARK","5051 L B MCLEOD RD","ORLANDO","32811","","28.505653381347656","-81.44713592529297","ROOFTOP","1","commercial"
"322231797101001","46","ORG","WAL-MART NEIGHBORHOOD MARKET","433 S AVALON PARK BLVD","ORLANDO","32828","","28.537010192871094","-81.1490249633789","ROOFTOP","1","commercial"
"292132000000040","46","ORG","ROBBINS LUMBER YARD","7205 ROSE AVE","ORLANDO","32810","","28.621065139770508","-81.44120788574219","ROOFTOP","1","commercial"
"312209894806000","46","ORG","UNIVERSITY COURT","3361 ROUSE RD","ORLANDO","32817","","28.5960693359375","-81.22318267822266","ROOFTOP","1","commercial"
"292209000000069","46","ORG","COX RADIO/FKA WDBO RADIO","4192 N JOHN YOUNG PKWY","ORLANDO","32804","","28.58859634399414","-81.41752624511719","ROOFTOP","1","commercial"
"292328634902010","46","ORG","BH & L DECORATORS","7601 CHANCELLOR DR","ORLANDO","32809","","28.45247459411621","-81.41127014160156","ROOFTOP","1","commercial"
"292223160011011","46","ORL","SALVATION ARMY","440 W COLONIAL DR","ORLANDO","32804","","28.55235481262207","-81.38504028320312","ROOFTOP","1","commercial"
"302215000000002","46","ORG","A & H INDUSTRIAL PARK","2500 N FORSYTH RD","ORLANDO","32792","","28.581331253051758","-81.29619598388672","ROOFTOP","1","commercial"
"312227905700010","46","ORG","FIRKIN & KEGLER FAMILY ENTERTAINMENT CNTR","12850 WATERFORD LAKES PKWY","ORLANDO","32828","","28.55353546142578","-81.19597625732422","ROOFTOP","1","commercial"
"292130000000057","46","ORG","MCEWEN LUMBER","7806 N APOPKA BLVD","ORLANDO","32703","","28.625944137573242","-81.44908142089844","RANGE_INTERPOLATED","1","commercial"
"282413628300151","46","ORG","GRANDE VISTA RESORT SALES BLDG","11501 INTERNATIONAL DR","ORLANDO","32821","","28.398523330688477","-81.4595947265625","ROOFTOP","1","commercial"
"292302314700010","46","ORL","HUGHES SUPPLY INC","115 W GRANT ST","ORLANDO","32806","","28.517841339111328","-81.38052368164062","ROOFTOP","1","commercial"
"302222000000152","45","ORG","EAST COLONIAL COMMERCE CENTER","6605 E COLONIAL DR","ORLANDO","32807","","28.566017150878906","-81.29822540283203","ROOFTOP","1","commercial"
"292336000000014","45","ORG","BOULEVARD TIRE CENTER","8210 S ORANGE AVE","ORLANDO","32809","","28.448801040649414","-81.36453247070312","ROOFTOP","1","commercial"
"302406726800400","45","ORG","BOGGY CREEK WAREHOUSE","9640 BOGGY CREEK RD","ORLANDO","32824","","28.427875518798828","-81.35165405273438","ROOFTOP","1","commercial"
"292234631600252","45","ORG","1400","1400 S ORANGE BLOSSOM TRL","ORLANDO","32805","","28.525253295898438","-81.39725494384766","ROOFTOP","1","commercial"
"292216584400133","45","ORL","RYERSON TULL","2920 EUNICE AVE","ORLANDO","32808","","28.58043670654297","-81.42315673828125","ROOFTOP","1","commercial"
"282313835300010","45","ORL","STUDIO PLAZA","5979 VINELAND RD","ORLANDO","32819","","28.483545303344727","-81.4618911743164","ROOFTOP","1","commercial"
"292315000000074","45","ORG","A-AAAKEY-MINI STORAGE","5285 S ORANGE BLOSSOM TRL","ORLANDO","32839","","28.484086990356445","-81.39582061767578","ROOFTOP","1","commercial"
"292209517600230","45","ORG","LAKE FAIRVIEW MINI STORAGE","4211 N ORANGE BLOSSOM TRL","ORLANDO","32804","","28.589580535888672","-81.41107940673828","ROOFTOP","1","commercial"
"292227000000097","45","ORL","NY INT'L BREAD CO","1414 W CHURCH ST","ORLANDO","32805","","28.53939437866211","-81.40020751953125","ROOFTOP","1","commercial"
"292412006035003","45","ORL","TW METALS","10771 PALMBAY DR","ORLANDO","32824","","28.411163330078125","-81.3664779663086","ROOFTOP","1","commercial"
"292411735200030","45","ORG","MID FLORIDA PLASTICS, INC.","780 CENTRAL FLORIDA PKWY","ORLANDO","32824","","28.40713882446289","-81.3880615234375","ROOFTOP","1","commercial"
"292202637300010","45","ORG","ORLANDO EXECUTIVE PARK - FKA HOLLER SERVICES CENTER","1011 N WYMORE RD","ORLANDO","32789","","28.610376358032227","-81.38561248779297","ROOFTOP","1","commercial"
"302233622100010","45","ORL","CONWAY LAKES HEALTH AND REHABILITATION CENTER","5201 CURRY FORD RD","ORLANDO","32812","","28.52526092529297","-81.32119750976562","ROOFTOP","1","commercial"
"292227518800270","45","ORL","SPRINT PRINTING/ COMMUNITY LEGAL SERVICES/L&B INDUSTRIES","1040 W AMELIA ST","ORLANDO","32805","","28.548851013183594","-81.39485168457031","ROOFTOP","1","commercial"
"302205940034200","45","WP","CENTURY LINK","151 S NEW YORK AVE","WINTER PARK","32789","","28.59701156616211","-81.35320281982422","ROOFTOP","1","commercial"
"292434000000003","45","ORG","GATORLAND ZOO","14501 S ORANGE BLOSSOM TRL","ORLANDO","32837","","28.355955123901367","-81.40402221679688","ROOFTOP","1","commercial"
"292301110000023","45","ORL","LAKE LURNA PROFESSIONAL CENTER","1717 S ORANGE AVE","ORLANDO","32806","","28.522628784179688","-81.37566375732422","ROOFTOP","1","commercial"
"292330278600010","45","ORL","H AND B VANGUARD LLC","5551 VANGUARD ST","ORLANDO","32819","","28.46150779724121","-81.45516204833984","ROOFTOP","1","commercial"
"282426000000042","45","ORG","PARTNERS FEDERAL CREDIT UNION","13705 INTERNATIONAL DR S","ORLANDO","32821","","28.363479614257812","-81.48641967773438","ROOFTOP","1","commercial"
"292415114500030","45","ORG","CEDAR PLAZA","11524 S ORANGE BLOSSOM TRL","ORLANDO","32837","","28.39864730834961","-81.40575408935547","ROOFTOP","1","commercial"
"292131136500020","45","ORG","WAL-MART NEIGHBORHOOD CENTER","5559 CLARCONA OCOEE RD","ORLANDO","32810","","28.612546920776367","-81.4543685913086","ROOFTOP","1","commercial"
"282223358100012","45","ORG","GRACE BIBLE CHURCH","845 DORSCHER RD","ORLANDO","32818","","28.55315589904785","-81.48418426513672","RANGE_INTERPOLATED","1","commercial"
"292203577500010","45","ORG","MOTEL 6","5300 ADANSON ST","ORLANDO","32810","","28.608108520507812","-81.39398193359375","ROOFTOP","1","commercial"
"292126457700030","45","MTL","LUCIEN GREEN BUILDING","2250 LUCIEN WAY","MAITLAND","32751","","28.624181747436523","-81.38922119140625","ROOFTOP","1","commercial"
"282125621800080","45","ORG","MAGIC MARCITE/MAGIC TECHNOLOGIES/PEARCY CABINETRY/WIRETEC","2402 CLARK ST","ORLANDO","32703","","28.629981994628906","-81.46629333496094","ROOFTOP","1","commercial"
"292308862600350","45","ORL","MASTERBRAND CABINETS INC","3823 ST VALENTINE WAY","ORLANDO","32811","","28.502853393554688","-81.43202209472656","ROOFTOP","1","commercial"
"312222911101001","45","ORG","TOWERS AT WATERFORD- SPORTS AUTHORITY","610 N ALAFAYA TRL","ORLANDO","32828","","28.556039810180664","-81.20906829833984","ROOFTOP","1","commercial"
"292229000000016","45","ORG","ORLANDO AUTO AUCTION","4636 W COLONIAL DR","ORLANDO","32808","","28.551620483398438","-81.44036102294922","ROOFTOP","1","commercial"
"282326825100010","45","ORG","FOUNTAINS AT BAY HILL","7555 W SAND LAKE RD","ORLANDO","32819","","28.45070457458496","-81.4858627319336","ROOFTOP","1","commercial"
"292308862600320","45","ORL","JAY ENTERPRISES","4388 36TH ST","ORLANDO","32811","","28.50202751159668","-81.43438720703125","ROOFTOP","1","commercial"
"302214000000032","44","ORG","FORSYTH BUSINESS CENTER","2221 N FORSYTH RD","ORLANDO","32807","","28.57759666442871","-81.29276275634766","ROOFTOP","1","commercial"
"292125000000035","44","MTL","POINT 100 OFFICES","100 E SYBELIA AVE","MAITLAND","32751","","28.63083267211914","-81.36486053466797","ROOFTOP","1","commercial"
"292227734401010","44","ORL","HAMMOND EMSCO ELECTRONICS","1230 W CENTRAL BLVD","ORLANDO","32805","","28.54155731201172","-81.39649963378906","ROOFTOP","1","commercial"
"302327505700010","44","ORL","AMDEV BLDG DR","6901 T P C DR","ORLANDO","32822","","28.429574966430664","-81.3422622680664","RANGE_INTERPOLATED","0","commercial"
"292225514001011","44","ORL","TRINITY LUTHERAN","123 E LIVINGSTON ST","ORLANDO","32801","","28.548357009887695","-81.37535095214844","ROOFTOP","1","commercial"
"292325691200090","44","ORG","GORDON J GOW TECHNOLOGIES / JASIC FOOD DIST / HOLE PRODUCTS","6448 PINECASTLE BLVD","ORLANDO","32809","","28.46214485168457","-81.37020874023438","ROOFTOP","1","commercial"
